tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2013-07-26,57,19,25,51,9,57,PM10,SEDANG,DKI4
2013-07-27,72,27,30,91,15,91,O3,SEDANG,DKI4
2013-07-28,78,23,58,78,24,78,PM10,SEDANG,DKI4
2013-07-29,80,23,35,115,19,115,O3,TIDAK SEHAT,DKI4
2013-07-30,68,37,35,85,20,85,O3,SEDANG,DKI3
2013-07-31,75,18,32,88,21,88,O3,SEDANG,DKI4
2013-08-01,70,22,32,104,20,104,O3,TIDAK SEHAT,DKI3
2013-08-02,63,25,37,75,15,75,O3,SEDANG,DKI3
2013-08-03,68,23,33,72,16,72,O3,SEDANG,DKI5
2013-08-04,73,23,38,75,12,75,O3,SEDANG,DKI3
2013-08-05,69,19,33,87,27,87,O3,SEDANG,DKI5
2013-08-06,95,19,59,122,19,122,O3,TIDAK SEHAT,DKI5
2013-08-07,61,15,22,86,17,86,O3,SEDANG,DKI5
2013-08-08,67,18,58,94,13,94,O3,SEDANG,DKI4
2013-08-09,53,37,28,87,14,87,O3,SEDANG,DKI4
2013-08-10,66,22,36,117,11,117,O3,TIDAK SEHAT,DKI4
2013-08-11,59,24,32,92,15,92,O3,SEDANG,DKI4
2013-08-12,57,16,23,110,15,110,O3,TIDAK SEHAT,DKI3
2013-08-13,65,22,39,119,18,119,O3,TIDAK SEHAT,DKI3
2013-08-14,64,38,22,115,17,115,O3,TIDAK SEHAT,DKI3
2013-08-15,72,32,25,59,15,72,PM10,SEDANG,DKI4
2013-08-16,67,28,27,68,10,68,O3,SEDANG,DKI1
2013-08-17,68,28,34,66,10,68,PM10,SEDANG,DKI4
2013-08-18,54,16,25,79,13,79,O3,SEDANG,DKI4
2013-08-19,60,29,32,71,16,71,O3,SEDANG,DKI4
2013-08-20,61,24,27,110,19,110,O3,TIDAK SEHAT,DKI3
2013-08-21,83,31,30,107,20,107,O3,TIDAK SEHAT,DKI3
2013-08-22,79,26,29,85,14,85,O3,SEDANG,DKI2
2013-08-23,87,21,39,113,22,113,O3,TIDAK SEHAT,DKI5
2013-08-24,75,26,40,88,19,88,O3,SEDANG,DKI5
2013-08-25,73,42,26,75,13,75,O3,SEDANG,DKI5
2013-08-26,78,40,25,71,14,78,PM10,SEDANG,DKI4
2013-08-27,72,32,27,85,14,85,O3,SEDANG,DKI5
2013-08-28,74,26,28,124,23,124,O3,TIDAK SEHAT,DKI4
2013-08-29,74,30,27,71,13,74,PM10,SEDANG,DKI4
2013-08-30,91,21,34,69,17,91,PM10,SEDANG,DKI4
2013-08-31,68,19,28,81,15,81,O3,SEDANG,DKI3
2013-09-01,74,23,33,67,13,74,PM10,SEDANG,DKI4
2013-09-02,76,29,30,109,15,109,O3,TIDAK SEHAT,DKI3
2013-09-03,82,22,42,125,24,125,O3,TIDAK SEHAT,DKI5
2013-09-04,75,19,33,98,19,98,O3,SEDANG,DKI2
2013-09-05,77,20,32,139,24,139,O3,TIDAK SEHAT,DKI5
2013-09-06,67,18,31,123,19,123,O3,TIDAK SEHAT,DKI4
2013-09-07,70,20,32,78,20,78,O3,SEDANG,DKI4
2013-09-08,63,23,26,92,15,92,O3,SEDANG,DKI3
2013-09-09,68,24,34,90,20,90,O3,SEDANG,DKI3
2013-09-10,80,44,42,98,21,98,O3,SEDANG,DKI3
2013-09-11,77,27,33,105,18,105,O3,TIDAK SEHAT,DKI3
2013-09-12,76,33,29,70,17,76,PM10,SEDANG,DKI4
2013-09-13,83,40,32,114,22,114,O3,TIDAK SEHAT,DKI3
2013-09-14,71,30,28,113,19,113,O3,TIDAK SEHAT,DKI4
2013-09-15,66,25,35,98,17,98,O3,SEDANG,DKI3
2013-09-16,54,21,35,63,17,63,O3,SEDANG,DKI5
2013-09-17,68,30,34,138,26,138,O3,TIDAK SEHAT,DKI5
2013-09-18,77,19,30,110,27,110,O3,TIDAK SEHAT,DKI4
2013-09-19,71,37,30,91,19,91,O3,SEDANG,DKI5
2013-09-20,71,34,32,84,21,84,O3,SEDANG,DKI3
2013-09-21,70,26,25,134,19,134,O3,TIDAK SEHAT,DKI5
2013-09-22,67,25,33,107,17,107,O3,TIDAK SEHAT,DKI3
2013-09-23,69,27,30,128,27,128,O3,TIDAK SEHAT,DKI5
2013-09-24,76,30,27,79,22,79,O3,SEDANG,DKI5
2013-09-25,76,31,30,117,30,117,O3,TIDAK SEHAT,DKI5
2013-09-26,67,22,26,100,19,100,O3,SEDANG,DKI4
2013-09-27,65,31,31,118,25,118,O3,TIDAK SEHAT,DKI4
2013-09-28,72,37,26,91,18,91,O3,SEDANG,DKI3
2013-09-29,77,37,26,88,12,88,O3,SEDANG,DKI4
2013-09-30,73,33,29,69,18,73,PM10,SEDANG,DKI5
2013-10-01,101,40,39,85,25,101,PM10,TIDAK SEHAT,DKI4
2013-10-02,82,31,45,110,21,110,O3,TIDAK SEHAT,DKI5
2013-10-03,75,27,33,110,24,110,O3,TIDAK SEHAT,DKI3
2013-10-04,85,22,31,134,23,134,O3,TIDAK SEHAT,DKI4
2013-10-05,78,28,35,107,18,107,O3,TIDAK SEHAT,DKI2
2013-10-06,75,26,30,134,21,134,O3,TIDAK SEHAT,DKI5
2013-10-07,67,37,31,101,17,101,O3,TIDAK SEHAT,DKI3
2013-10-08,90,26,32,88,22,90,PM10,SEDANG,DKI5
2013-10-09,70,34,29,117,19,117,O3,TIDAK SEHAT,DKI5
2013-10-10,66,22,31,93,21,93,O3,SEDANG,DKI3
2013-10-11,71,21,38,107,21,107,O3,TIDAK SEHAT,DKI3
2013-10-12,62,31,29,121,20,121,O3,TIDAK SEHAT,DKI3
2013-10-13,67,25,22,119,14,119,O3,TIDAK SEHAT,DKI4
2013-10-14,66,32,36,120,18,120,O3,TIDAK SEHAT,DKI4
2013-10-15,56,23,24,80,15,80,O3,SEDANG,DKI3
2013-10-16,76,34,25,80,14,80,O3,SEDANG,DKI3
2013-10-17,72,25,24,55,14,72,PM10,SEDANG,DKI4
2013-10-18,73,27,23,83,13,83,O3,SEDANG,DKI4
2013-10-19,76,30,47,139,18,139,O3,TIDAK SEHAT,DKI3
2013-10-20,56,30,19,91,14,91,O3,SEDANG,DKI5
2013-10-21,63,34,33,105,19,105,O3,TIDAK SEHAT,DKI2
2013-10-22,80,40,30,89,20,89,O3,SEDANG,DKI3
2013-10-23,69,37,34,91,25,91,O3,SEDANG,DKI5
2013-10-24,67,40,38,103,22,103,O3,TIDAK SEHAT,DKI3
2013-10-25,82,29,38,159,30,159,O3,TIDAK SEHAT,DKI4
2013-10-26,105,37,50,110,21,110,O3,TIDAK SEHAT,DKI5
2013-10-27,75,45,41,85,18,85,O3,SEDANG,DKI2
2013-10-28,65,33,30,124,20,124,O3,TIDAK SEHAT,DKI4
2013-10-29,65,38,42,125,25,125,O3,TIDAK SEHAT,DKI4
2013-10-30,69,30,59,95,25,95,O3,SEDANG,DKI4
2013-10-31,77,28,45,120,20,120,O3,TIDAK SEHAT,DKI4
2013-11-01,72,35,34,130,22,130,O3,TIDAK SEHAT,DKI4
2013-11-02,64,29,44,97,25,97,O3,SEDANG,DKI5
2013-11-03,70,29,38,98,15,98,O3,SEDANG,DKI5
2013-11-04,66,25,30,123,21,123,O3,TIDAK SEHAT,DKI2
2013-11-05,79,23,31,118,18,118,O3,TIDAK SEHAT,DKI2
2013-11-06,80,30,41,159,19,159,O3,TIDAK SEHAT,DKI4
2013-11-07,85,34,39,152,28,152,O3,TIDAK SEHAT,DKI4
2013-11-08,80,50,35,132,25,132,O3,TIDAK SEHAT,DKI4
2013-11-09,73,55,53,101,19,101,O3,TIDAK SEHAT,DKI4
2013-11-10,75,30,53,131,16,131,O3,TIDAK SEHAT,DKI2
2013-11-11,68,26,28,157,19,157,O3,TIDAK SEHAT,DKI4
2013-11-12,76,40,42,87,23,87,O3,SEDANG,DKI5
2013-11-13,60,45,37,140,19,140,O3,TIDAK SEHAT,DKI5
2013-11-14,68,41,60,121,25,121,O3,TIDAK SEHAT,DKI3
2013-11-15,62,28,52,104,26,104,O3,TIDAK SEHAT,DKI2
2013-11-16,58,33,33,97,17,97,O3,SEDANG,DKI4
2013-11-17,49,24,32,111,13,111,O3,TIDAK SEHAT,DKI4
2013-11-18,48,23,29,82,17,82,O3,SEDANG,DKI4
2013-11-19,48,23,35,59,9,59,O3,SEDANG,DKI2
2013-11-20,50,22,33,29,9,50,PM10,BAIK,DKI4
2013-11-21,57,22,28,58,16,58,O3,SEDANG,DKI2
2013-11-22,64,30,26,128,21,128,O3,TIDAK SEHAT,DKI2
2013-11-23,67,45,27,85,18,85,O3,SEDANG,DKI4
2013-11-24,62,33,20,147,14,147,O3,TIDAK SEHAT,DKI4
2013-11-25,63,28,27,147,19,147,O3,TIDAK SEHAT,DKI4
2013-11-26,66,33,27,38,17,66,PM10,SEDANG,DKI5
2013-11-27,58,35,35,112,28,112,O3,TIDAK SEHAT,DKI2
2013-11-28,80,52,32,127,22,127,O3,TIDAK SEHAT,DKI4
2013-11-29,55,42,28,140,15,140,O3,TIDAK SEHAT,DKI4
2013-11-30,71,50,31,151,24,151,O3,TIDAK SEHAT,DKI4
2013-12-01,64,27,26,158,16,158,O3,TIDAK SEHAT,DKI4
2013-12-02,72,42,32,193,20,193,O3,TIDAK SEHAT,DKI4
2013-12-03,75,36,37,169,22,169,O3,TIDAK SEHAT,DKI4
2013-12-04,72,37,38,159,19,159,O3,TIDAK SEHAT,DKI4
2013-12-05,53,39,23,133,19,133,O3,TIDAK SEHAT,DKI5
2013-12-06,70,54,27,102,18,102,O3,TIDAK SEHAT,DKI4
2013-12-07,57,30,27,100,17,100,O3,SEDANG,DKI4
2013-12-08,59,35,32,117,17,117,O3,TIDAK SEHAT,DKI4
2013-12-09,62,29,33,88,23,88,O3,SEDANG,DKI4
2013-12-10,56,30,42,142,17,142,O3,TIDAK SEHAT,DKI5
2013-12-11,64,50,37,96,18,96,O3,SEDANG,DKI4
2013-12-12,51,19,34,53,20,53,O3,SEDANG,DKI2
2013-12-13,56,22,57,52,17,57,CO,SEDANG,DKI1
2013-12-14,39,11,38,79,11,79,O3,SEDANG,DKI4
2013-12-15,64,25,66,101,16,101,O3,TIDAK SEHAT,DKI4
2013-12-16,58,6,41,141,21,141,O3,TIDAK SEHAT,DKI2
2013-12-17,52,6,39,132,21,132,O3,TIDAK SEHAT,DKI4
2013-12-18,75,4,65,123,21,123,O3,TIDAK SEHAT,DKI4
2013-12-19,61,5,32,117,17,117,O3,TIDAK SEHAT,DKI4
2013-12-20,63,6,50,79,15,79,O3,SEDANG,DKI4
2013-12-21,41,6,50,34,9,50,CO,BAIK,DKI1
2013-12-22,26,6,50,54,9,54,O3,SEDANG,DKI4
2013-12-23,31,7,50,53,12,53,O3,SEDANG,DKI4
2013-12-24,40,6,32,47,10,47,O3,BAIK,DKI4
2013-12-25,57,9,32,63,12,63,O3,SEDANG,DKI1
2013-12-26,57,7,27,72,15,72,O3,SEDANG,DKI4
2013-12-27,72,10,61,71,17,72,PM10,SEDANG,DKI4
2013-12-28,67,7,50,65,11,67,PM10,SEDANG,DKI4
2013-12-29,53,8,21,63,12,63,O3,SEDANG,DKI4
2013-12-30,41,10,26,67,12,67,O3,SEDANG,DKI4
2013-12-31,28,6,26,69,13,69,O3,SEDANG,DKI4
2014-01-01,77,8,58,64,13,77,PM10,SEDANG,DKI1
2014-01-02,55,7,29,74,13,74,O3,SEDANG,DKI4
2014-01-03,62,9,49,97,16,97,O3,SEDANG,DKI4
2014-01-04,55,7,36,57,14,57,O3,SEDANG,DKI3
2014-01-05,39,6,18,48,10,48,O3,BAIK,DKI1
2014-01-06,27,5,18,45,9,45,O3,BAIK,DKI1
2014-01-07,40,7,27,52,13,52,O3,SEDANG,DKI1
2014-01-08,51,6,31,65,14,65,O3,SEDANG,DKI4
2014-01-09,51,6,54,43,15,54,CO,SEDANG,DKI4
2014-01-10,39,7,24,95,15,95,O3,SEDANG,DKI2
2014-01-11,56,7,29,96,21,96,O3,SEDANG,DKI4
2014-01-12,44,5,29,71,15,71,O3,SEDANG,DKI1
2014-01-13,40,7,39,70,20,70,O3,SEDANG,DKI4
2014-01-14,54,9,36,72,16,72,O3,SEDANG,DKI4
2014-01-15,46,7,29,54,12,54,O3,SEDANG,DKI1
2014-01-16,50,6,41,49,19,50,PM10,BAIK,DKI1
2014-01-17,51,6,33,61,18,61,O3,SEDANG,DKI4
2014-01-18,39,6,25,55,15,55,O3,SEDANG,DKI1
2014-01-19,38,6,26,60,16,60,O3,SEDANG,DKI4
2014-01-20,54,6,27,53,13,54,PM10,SEDANG,DKI1
2014-01-21,44,6,28,54,15,54,O3,SEDANG,DKI4
2014-01-22,59,8,29,52,21,59,PM10,SEDANG,DKI1
2014-01-23,48,6,26,53,15,53,O3,SEDANG,DKI1
2014-01-24,59,6,41,50,17,59,PM10,SEDANG,DKI1
2014-01-25,53,6,23,56,15,56,O3,SEDANG,DKI4
2014-01-26,67,7,43,56,14,67,PM10,SEDANG,DKI5
2014-01-27,65,7,29,56,13,65,PM10,SEDANG,DKI1
2014-01-28,47,5,26,53,11,53,O3,SEDANG,DKI4
2014-01-29,33,6,27,51,12,51,O3,SEDANG,DKI4
2014-01-30,54,6,33,53,10,54,PM10,SEDANG,DKI5
2014-01-31,56,6,33,46,10,56,PM10,SEDANG,DKI5
2014-02-01,61,6,30,48,12,61,PM10,SEDANG,DKI5
2014-02-02,37,6,27,50,12,50,O3,BAIK,DKI2
2014-02-03,42,6,31,48,15,48,O3,BAIK,DKI3
2014-02-04,41,6,32,83,16,83,O3,SEDANG,DKI4
2014-02-05,71,7,62,85,19,85,O3,SEDANG,DKI4
2014-02-06,63,7,49,83,18,83,O3,SEDANG,DKI4
2014-02-07,56,6,37,66,16,66,O3,SEDANG,DKI4
2014-02-08,47,6,30,60,15,60,O3,SEDANG,DKI5
2014-02-09,56,6,71,68,20,71,CO,SEDANG,DKI3
2014-02-10,46,7,36,80,27,80,O3,SEDANG,DKI4
2014-02-11,58,7,32,75,25,75,O3,SEDANG,DKI4
2014-02-12,63,7,42,77,26,77,O3,SEDANG,DKI4
2014-02-13,70,8,40,79,15,79,O3,SEDANG,DKI3
2014-02-14,60,8,46,63,18,63,O3,SEDANG,DKI2
2014-02-15,78,9,48,63,14,78,PM10,SEDANG,DKI5
2014-02-16,82,13,47,52,17,82,PM10,SEDANG,DKI5
2014-02-17,113,8,61,99,27,113,PM10,TIDAK SEHAT,DKI5
2014-02-18,76,7,38,62,25,76,PM10,SEDANG,DKI5
2014-02-19,75,9,38,65,16,75,PM10,SEDANG,DKI1
2014-02-20,91,12,38,90,34,91,PM10,SEDANG,DKI5
2014-02-21,52,9,29,73,13,73,O3,SEDANG,DKI5
2014-02-22,50,8,32,52,13,52,O3,SEDANG,DKI4
2014-02-23,34,8,42,54,15,54,O3,SEDANG,DKI4
2014-02-24,51,8,38,47,21,51,PM10,SEDANG,DKI4
2014-02-25,54,8,43,53,25,54,PM10,SEDANG,DKI1
2014-02-26,52,8,43,58,24,58,O3,SEDANG,DKI2
2014-02-27,65,9,57,83,28,83,O3,SEDANG,DKI5
2014-02-28,105,11,119,97,34,119,CO,TIDAK SEHAT,DKI5
2014-03-01,74,10,36,91,17,91,O3,SEDANG,DKI3
2014-03-02,59,9,26,92,20,92,O3,SEDANG,DKI4
2014-03-03,65,14,33,144,21,144,O3,TIDAK SEHAT,DKI3
2014-03-04,62,18,30,156,17,156,O3,TIDAK SEHAT,DKI3
2014-03-05,65,10,31,98,21,98,O3,SEDANG,DKI4
2014-03-06,105,16,54,190,28,190,O3,TIDAK SEHAT,DKI5
2014-03-07,80,14,38,101,26,101,O3,TIDAK SEHAT,DKI2
2014-03-08,79,10,31,85,23,85,O3,SEDANG,DKI3
2014-03-09,89,7,63,70,17,89,PM10,SEDANG,DKI5
2014-03-10,82,8,40,76,23,82,PM10,SEDANG,DKI5
2014-03-11,95,8,56,62,21,95,PM10,SEDANG,DKI4
2014-03-12,69,8,59,66,20,69,PM10,SEDANG,DKI5
2014-03-13,89,10,70,96,26,96,O3,SEDANG,DKI4
2014-03-14,75,9,36,99,22,99,O3,SEDANG,DKI3
2014-03-15,111,12,69,138,27,138,O3,TIDAK SEHAT,DKI3
2014-03-16,97,8,50,78,14,97,PM10,SEDANG,DKI4
2014-03-17,87,10,45,146,26,146,O3,TIDAK SEHAT,DKI4
2014-03-18,77,10,52,126,27,126,O3,TIDAK SEHAT,DKI4
2014-03-19,86,10,36,98,25,98,O3,SEDANG,DKI5
2014-03-20,94,17,48,195,27,195,O3,TIDAK SEHAT,DKI5
2014-03-21,64,7,40,88,19,88,O3,SEDANG,DKI5
2014-03-22,64,8,30,62,14,64,PM10,SEDANG,DKI5
2014-03-23,49,8,28,71,12,71,O3,SEDANG,DKI4
2014-03-24,83,10,50,75,19,83,PM10,SEDANG,DKI5
2014-03-25,62,11,25,63,13,63,O3,SEDANG,DKI5
2014-03-26,55,9,33,83,19,83,O3,SEDANG,DKI5
2014-03-27,107,11,85,114,34,114,O3,TIDAK SEHAT,DKI3
2014-03-28,68,9,35,163,23,163,O3,TIDAK SEHAT,DKI2
2014-03-29,67,11,30,118,20,118,O3,TIDAK SEHAT,DKI5
2014-03-30,66,12,25,91,18,91,O3,SEDANG,DKI5
2014-03-31,71,24,37,89,9,89,O3,SEDANG,DKI5
2014-04-01,81,9,37,111,15,111,O3,TIDAK SEHAT,DKI5
2014-04-02,74,9,33,109,17,109,O3,TIDAK SEHAT,DKI5
2014-04-03,69,13,40,133,20,133,O3,TIDAK SEHAT,DKI5
2014-04-04,90,8,37,146,20,146,O3,TIDAK SEHAT,DKI5
2014-04-05,83,25,72,162,21,162,O3,TIDAK SEHAT,DKI5
2014-04-06,53,13,20,94,13,94,O3,SEDANG,DKI5
2014-04-07,46,17,30,119,17,119,O3,TIDAK SEHAT,DKI5
2014-04-08,59,21,47,93,16,93,O3,SEDANG,DKI5
2014-04-09,43,11,21,78,9,78,O3,SEDANG,DKI5
2014-04-10,51,14,25,57,12,57,O3,SEDANG,DKI5
2014-04-11,63,17,33,78,16,78,O3,SEDANG,DKI5
2014-04-12,70,22,62,94,21,94,O3,SEDANG,DKI5
2014-04-13,59,18,22,88,15,88,O3,SEDANG,DKI5
2014-04-14,56,15,42,87,11,87,O3,SEDANG,DKI5
2014-04-15,49,16,51,99,15,99,O3,SEDANG,DKI5
2014-04-16,52,17,36,98,20,98,O3,SEDANG,DKI5
2014-04-17,84,24,40,164,26,164,O3,TIDAK SEHAT,DKI2
2014-04-18,70,25,48,158,17,158,O3,TIDAK SEHAT,DKI5
2014-04-19,64,16,38,106,15,106,O3,TIDAK SEHAT,DKI5
2014-04-20,58,18,46,76,19,76,O3,SEDANG,DKI5
2014-04-21,57,14,28,94,16,94,O3,SEDANG,DKI5
2014-04-22,42,11,20,78,18,78,O3,SEDANG,DKI4
2014-04-23,66,25,48,180,22,180,O3,TIDAK SEHAT,DKI5
2014-04-24,57,17,37,123,14,123,O3,TIDAK SEHAT,DKI5
2014-04-25,46,17,21,69,20,69,O3,SEDANG,DKI2
2014-04-26,54,11,22,163,19,163,O3,TIDAK SEHAT,DKI5
2014-04-27,51,9,27,162,17,162,O3,TIDAK SEHAT,DKI5
2014-04-28,55,9,35,178,29,178,O3,TIDAK SEHAT,DKI5
2014-04-29,60,8,34,165,27,165,O3,TIDAK SEHAT,DKI5
2014-04-30,62,11,35,119,29,119,O3,TIDAK SEHAT,DKI3
2014-05-01,74,14,40,94,18,94,O3,SEDANG,DKI5
2014-05-02,88,16,56,131,28,131,O3,TIDAK SEHAT,DKI5
2014-05-03,85,11,97,144,39,144,O3,TIDAK SEHAT,DKI5
2014-05-04,65,12,32,137,12,137,O3,TIDAK SEHAT,DKI5
2014-05-05,66,10,39,94,14,94,O3,SEDANG,DKI5
2014-05-06,63,11,28,107,13,107,O3,TIDAK SEHAT,DKI5
2014-05-07,72,9,26,144,19,144,O3,TIDAK SEHAT,DKI5
2014-05-08,63,9,36,129,23,129,O3,TIDAK SEHAT,DKI5
2014-05-09,55,10,30,200,31,200,O3,SANGAT TIDAK SEHAT,DKI5
2014-05-10,70,11,34,165,22,165,O3,TIDAK SEHAT,DKI5
2014-05-11,67,9,25,169,20,169,O3,TIDAK SEHAT,DKI5
2014-05-12,70,10,44,144,20,144,O3,TIDAK SEHAT,DKI5
2014-05-13,89,10,36,200,20,200,O3,SANGAT TIDAK SEHAT,DKI5
2014-05-14,58,10,37,195,24,195,O3,TIDAK SEHAT,DKI5
2014-05-15,62,14,32,139,23,139,O3,TIDAK SEHAT,DKI5
2014-05-16,69,14,37,75,25,75,O3,SEDANG,DKI5
2014-05-17,55,12,28,106,16,106,O3,TIDAK SEHAT,DKI5
2014-05-18,60,12,29,190,17,190,O3,TIDAK SEHAT,DKI5
2014-05-19,74,11,38,121,27,121,O3,TIDAK SEHAT,DKI5
2014-05-20,68,17,36,133,21,133,O3,TIDAK SEHAT,DKI5
2014-05-21,75,11,41,153,18,153,O3,TIDAK SEHAT,DKI5
2014-05-22,59,10,30,108,15,108,O3,TIDAK SEHAT,DKI5
2014-05-23,63,18,39,93,20,93,O3,SEDANG,DKI5
2014-05-24,84,20,49,104,20,104,O3,TIDAK SEHAT,DKI5
2014-05-25,78,10,41,109,12,109,O3,TIDAK SEHAT,DKI5
2014-05-26,60,11,26,114,14,114,O3,TIDAK SEHAT,DKI5
2014-05-27,81,20,53,211,20,211,O3,SANGAT TIDAK SEHAT,DKI5
2014-05-28,59,17,37,161,26,161,O3,TIDAK SEHAT,DKI5
2014-05-29,60,12,35,126,14,126,O3,TIDAK SEHAT,DKI5
2014-05-30,77,22,31,99,19,99,O3,SEDANG,DKI5
2014-05-31,62,9,43,100,21,100,O3,SEDANG,DKI5
2014-06-01,80,14,55,136,21,136,O3,TIDAK SEHAT,DKI5
2014-06-02,76,15,26,65,16,76,PM10,SEDANG,DKI4
2014-06-03,86,13,28,68,18,86,PM10,SEDANG,DKI4
2014-06-04,89,15,32,87,19,89,PM10,SEDANG,DKI4
2014-06-05,94,12,36,135,22,135,O3,TIDAK SEHAT,DKI5
2014-06-06,84,11,42,94,26,94,O3,SEDANG,DKI5
2014-06-07,111,15,48,81,17,111,PM10,TIDAK SEHAT,DKI4
2014-06-08,92,17,31,236,15,236,O3,SANGAT TIDAK SEHAT,DKI4
2014-06-09,87,12,32,73,16,87,PM10,SEDANG,DKI4
2014-06-10,83,10,40,97,18,97,O3,SEDANG,DKI5
2014-06-11,83,11,43,129,22,129,O3,TIDAK SEHAT,DKI3
2014-06-12,75,10,37,214,21,214,O3,SANGAT TIDAK SEHAT,DKI5
2014-06-13,52,10,39,205,28,205,O3,SANGAT TIDAK SEHAT,DKI5
2014-06-14,78,10,65,61,24,78,PM10,SEDANG,DKI5
2014-06-15,53,10,35,65,16,65,O3,SEDANG,DKI4
2014-06-16,60,12,43,86,21,86,O3,SEDANG,DKI3
2014-06-17,54,12,35,117,17,117,O3,TIDAK SEHAT,DKI5
2014-06-18,66,11,34,87,17,87,O3,SEDANG,DKI5
2014-06-19,57,15,31,77,24,77,O3,SEDANG,DKI2
2014-06-20,69,17,31,68,18,69,PM10,SEDANG,DKI2
2014-06-21,71,15,28,70,13,71,PM10,SEDANG,DKI4
2014-06-22,84,16,80,112,26,112,O3,TIDAK SEHAT,DKI2
2014-06-23,79,12,34,92,17,92,O3,SEDANG,DKI2
2014-06-24,68,13,40,70,13,70,O3,SEDANG,DKI2
2014-06-25,79,15,32,66,14,79,PM10,SEDANG,DKI4
2014-06-26,60,11,35,67,24,67,O3,SEDANG,DKI5
2014-06-27,95,13,57,75,25,95,PM10,SEDANG,DKI5
2014-06-28,64,11,31,92,20,92,O3,SEDANG,DKI4
2014-06-29,90,15,26,88,19,90,PM10,SEDANG,DKI4
2014-06-30,75,12,34,117,22,117,O3,TIDAK SEHAT,DKI5
2014-07-01,77,23,32,95,16,95,O3,SEDANG,DKI4
2014-07-02,75,19,28,67,23,75,PM10,SEDANG,DKI4
2014-07-03,88,15,51,96,29,96,O3,SEDANG,DKI5
2014-07-04,90,22,47,80,18,90,PM10,SEDANG,DKI5
2014-07-05,70,15,27,70,22,70,PM10,SEDANG,DKI3
2014-07-06,56,11,21,61,14,61,O3,SEDANG,DKI5
2014-07-07,51,16,43,80,24,80,O3,SEDANG,DKI5
2014-07-08,57,15,38,72,25,72,O3,SEDANG,DKI5
2014-07-09,106,14,83,62,29,106,PM10,TIDAK SEHAT,DKI5
2014-07-10,53,15,29,91,15,91,O3,SEDANG,DKI5
2014-07-11,58,15,24,53,13,58,PM10,SEDANG,DKI4
2014-07-12,83,17,41,60,20,83,PM10,SEDANG,DKI5
2014-07-13,70,11,52,41,26,70,PM10,SEDANG,DKI5
2014-07-14,55,12,33,140,20,140,O3,TIDAK SEHAT,DKI2
2014-07-15,70,23,30,84,19,84,O3,SEDANG,DKI2
2014-07-16,56,12,45,94,23,94,O3,SEDANG,DKI3
2014-07-17,68,19,37,89,21,89,O3,SEDANG,DKI5
2014-07-18,71,22,36,76,21,76,O3,SEDANG,DKI3
2014-07-19,68,13,30,86,24,86,O3,SEDANG,DKI5
2014-07-20,65,13,39,65,14,65,PM10,SEDANG,DKI3
2014-07-21,67,14,38,87,21,87,O3,SEDANG,DKI3
2014-07-22,60,18,32,104,18,104,O3,TIDAK SEHAT,DKI2
2014-07-23,53,12,27,91,16,91,O3,SEDANG,DKI4
2014-07-24,60,16,29,70,19,70,O3,SEDANG,DKI2
2014-07-25,68,13,46,68,16,68,PM10,SEDANG,DKI2
2014-07-26,53,12,27,63,14,63,O3,SEDANG,DKI2
2014-07-27,41,12,26,60,11,60,O3,SEDANG,DKI1
2014-07-28,60,12,39,90,13,90,O3,SEDANG,DKI5
2014-07-29,36,12,13,87,14,87,O3,SEDANG,DKI3
2014-07-30,52,23,19,54,11,54,O3,SEDANG,DKI3
2014-07-31,51,16,13,84,9,84,O3,SEDANG,DKI2
2014-08-01,56,13,14,80,10,80,O3,SEDANG,DKI2
2014-08-02,63,13,13,74,12,74,O3,SEDANG,DKI3
2014-08-03,77,13,22,77,11,77,PM10,SEDANG,DKI3
2014-08-04,60,20,24,65,12,65,O3,SEDANG,DKI3
2014-08-05,59,14,18,61,11,61,O3,SEDANG,DKI2
2014-08-06,57,31,14,51,8,57,PM10,SEDANG,DKI2
2014-08-07,64,19,21,63,13,64,PM10,SEDANG,DKI4
2014-08-08,70,21,27,74,14,74,O3,SEDANG,DKI3
2014-08-09,71,17,24,93,15,93,O3,SEDANG,DKI3
2014-08-10,70,19,17,88,18,88,O3,SEDANG,DKI3
2014-08-11,66,23,26,65,14,66,PM10,SEDANG,DKI2
2014-08-12,66,19,34,99,18,99,O3,SEDANG,DKI3
2014-08-13,65,15,32,98,17,98,O3,SEDANG,DKI3
2014-08-14,73,17,24,72,15,73,PM10,SEDANG,DKI4
2014-08-15,70,17,30,82,19,82,O3,SEDANG,DKI3
2014-08-16,58,16,26,85,15,85,O3,SEDANG,DKI3
2014-08-17,66,19,24,86,16,86,O3,SEDANG,DKI3
2014-08-18,70,26,29,80,16,80,O3,SEDANG,DKI3
2014-08-19,82,20,25,98,21,98,O3,SEDANG,DKI3
2014-08-20,75,18,31,104,20,104,O3,TIDAK SEHAT,DKI5
2014-08-21,93,17,28,88,18,93,PM10,SEDANG,DKI4
2014-08-22,108,14,25,63,20,108,PM10,TIDAK SEHAT,DKI4
2014-08-23,76,16,18,84,13,84,O3,SEDANG,DKI5
2014-08-24,75,14,15,82,9,82,O3,SEDANG,DKI3
2014-08-25,72,15,30,90,25,90,O3,SEDANG,DKI5
2014-08-26,72,19,31,97,20,97,O3,SEDANG,DKI5
2014-08-27,84,15,26,88,18,88,O3,SEDANG,DKI3
